Shape,Color,Clarity,Weight,Lab,Cut,Polish,Symmetry,Fluor,Off Rap,Price Per Carat,Total Price,Certificate No,Length,Width,Depth,Table,Girdle,Culet,Certificate Url,Video
ROUND,D,VS2,1.3,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.99,3564.99,4634.48,LG371992553,6.95,7.0,4.33,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992553.pdf,https://s3.amazonaws.com/lgdvideos/LG371992553.mp4
ROUND,J,SI2,2.01,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-67.00,2310.00,4643.10,LG371994337,7.96,8.0,5.05,57.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371994337.pdf,https://s3.amazonaws.com/lgdvideos/LG371994337.mp4
ROUND,H,SI1,1.74,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.97,2700.08,4698.13,LG375924260,7.68,7.74,4.81,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924260.pdf,https://s3.amazonaws.com/lgdvideos/LG375924260.mp4
ROUND,H,SI1,1.74,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.97,2700.08,4698.13,LG380974649,7.76,7.81,4.75,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974649.pdf,https://s3.amazonaws.com/lgdvideos/LG380974649.mp4
ROUND,H,VS1,1.61,IGI,IDEAL,EXCELLENT,EXCELLENT,,-70.00,2940.00,4733.40,LG296705262,7.51,7.61,4.62,58.0,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG296705262.pdf,            
ROUND,F,SI1,1.52,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-69.00,3100.00,4712.00,LG175587846,7.37,7.41,4.58,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG175587846.pdf,https://s3.amazonaws.com/lgdvideos/LG175587846.mp4
ROUND,I,SI1,1.82,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.00,2550.00,4641.00,LG239686183,7.8,7.84,4.85,57.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG239686183.pdf,https://s3.amazonaws.com/lgdvideos/LG239686183.mp4
ROUND,J,SI2,2.02,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-67.00,2310.00,4666.20,LG279770271,8.01,8.07,5.09,57.0,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG279770271.pdf,https://s3.amazonaws.com/lgdvideos/LG279770271.mp4
ROUND,H,VS1,1.62,IGI,IDEAL,EXCELLENT,VERY GOOD,,-70.00,2940.00,4762.80,LG250604800,7.51,7.58,4.68,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604800.pdf,https://s3.amazonaws.com/lgdvideos/LG250604800.mp4
ROUND,J,SI2,2.03,IGI,EXCELLENT,VERY GOOD,EXCELLENT,,-67.00,2310.00,4689.30,LG380974010,8.08,8.14,5.07,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974010.pdf,https://s3.amazonaws.com/lgdvideos/LG380974010.mp4
ROUND,J,SI2,2.03,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-67.00,2310.00,4689.30,LG371992940,8.03,8.07,5.06,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992940.pdf,https://s3.amazonaws.com/lgdvideos/LG371992940.mp4
ROUND,I,SI1,1.83,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.00,2550.00,4666.50,LG380973663,7.88,7.94,4.87,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973663.pdf,            
ROUND,H,VS2,1.63,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.99,2915.01,4751.47,LG371993138,7.52,7.55,4.72,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993138.pdf,https://s3.amazonaws.com/lgdvideos/LG371993138.mp4
ROUND,H,SI1,1.76,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.97,2700.08,4752.13,LG365964694,7.72,7.76,4.82,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365964694.pdf,            
ROUND,H,VS1,1.63,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-70.00,2940.00,4792.20,LG375924245,7.5,7.59,4.72,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924245.pdf,https://s3.amazonaws.com/lgdvideos/LG375924245.mp4
ROUND,G,SI1,1.62,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2945.00,4770.90,LG371993076,7.53,7.58,4.67,58.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993076.pdf,https://s3.amazonaws.com/lgdvideos/LG371993076.mp4
ROUND,I,SI1,1.84,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.00,2550.00,4692.00,LG375924209,7.85,7.9,4.84,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924209.pdf,https://s3.amazonaws.com/lgdvideos/LG375924209.mp4
ROUND,G,VVS1,1.4,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,3369.99,4717.98,LG380973709,7.13,7.18,4.44,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973709.pdf,https://s3.amazonaws.com/lgdvideos/LG380973709.mp4
ROUND,G,VVS1,1.4,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,3369.99,4717.98,LG350869179,7.15,7.17,4.47,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350869179.pdf,https://s3.amazonaws.com/lgdvideos/LG350869179.mp4
ROUND,H,SI1,1.77,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.97,2700.08,4779.13,LG375924269,7.74,7.77,4.84,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924269.pdf,https://s3.amazonaws.com/lgdvideos/LG375924269.mp4
ROUND,H,VS2,1.64,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.99,2915.01,4780.62,LG250604799,7.54,7.58,4.67,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604799.pdf,https://s3.amazonaws.com/lgdvideos/LG250604799.mp4
ROUND,H,VS2,1.64,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.99,2915.01,4780.62,LG371993135,7.56,7.6,4.7,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993135.pdf,https://s3.amazonaws.com/lgdvideos/LG371993135.mp4
ROUND,H,VS1,1.64,IGI,IDEAL,EXCELLENT,VERY GOOD,,-70.00,2940.00,4821.60,LG250604807,7.52,7.59,4.69,57.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604807.pdf,https://s3.amazonaws.com/lgdvideos/LG250604807.mp4
ROUND,G,VVS1,1.41,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,3369.99,4751.68,LG380973707,7.19,7.22,4.44,58.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973707.pdf,https://s3.amazonaws.com/lgdvideos/LG380973707.mp4
ROUND,J,SI2,2.06,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-67.00,2310.00,4758.60,LG380974013,8.09,8.14,5.1,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974013.pdf,https://s3.amazonaws.com/lgdvideos/LG380974013.mp4
ROUND,H,VS1,1.65,IGI,IDEAL,EXCELLENT,EXCELLENT,,-70.00,2940.00,4851.00,LG219600253,7.58,7.65,4.67,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG219600253.pdf,https://s3.amazonaws.com/lgdvideos/LG219600253.mp4
ROUND,G,SI1,1.64,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2945.00,4829.80,LG371993071,7.48,7.55,4.74,58.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993071.pdf,https://s3.amazonaws.com/lgdvideos/LG371993071.mp4
PRINCESS,I,SI1,2.08,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2325.00,4836.00,LG286706788,6.93,6.94,4.94,68.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG286706788.pdf,https://s3.amazonaws.com/lgdvideos/LG286706788.mp4
ROUND,H,VS1,1.66,IGI,IDEAL,EXCELLENT,VERY GOOD,,-70.00,2940.00,4880.40,LG162571153,7.6,7.62,4.68,60.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG162571153.pdf,https://s3.amazonaws.com/lgdvideos/LG162571153.mp4
PRINCESS,I,VS2,2.01,G CAL,VERY GOOD,VERY GOOD,VERY GOOD,,-68.97,2419.93,4864.07,260960190,-1.0,-1.0,5.06,66.0,VERY THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL260960190.pdf,            
PRINCESS,I,VS2,2.01,IGI,VERY GOOD,EXCELLENT,EXCELLENT,,-68.97,2419.93,4864.07,LG310836039,6.77,6.66,4.78,68.0,SLIGHTLY THICK TO THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG310836039.pdf,https://s3.amazonaws.com/lgdvideos/LG310836039.mp4
PRINCESS,I,SI2,2.02,GCAL,EXCELLENT,VERY GOOD,VERY GOOD,,-66.94,2379.94,4807.48,273060099,6.77,6.76,4.89,71.0,MEDIUM - SL.THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL273060099.pdf,            
ROUND,F,SI1,1.57,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,3100.00,4867.00,LG350870653,7.44,7.48,4.61,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350870653.pdf,https://s3.amazonaws.com/lgdvideos/LG350870653.mp4
ROUND,H,VS1,1.67,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-70.00,2940.00,4909.80,LG159536651,7.59,7.61,4.71,59.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG159536651.pdf,https://s3.amazonaws.com/lgdvideos/LG159536651.mp4
ROUND,G,SI1,1.66,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2945.00,4888.70,LG375924231,7.55,7.6,4.73,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924231.pdf,https://s3.amazonaws.com/lgdvideos/LG375924231.mp4
PRINCESS,I,VS2,2.02,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.97,2419.93,4888.27,LG355925389,6.75,6.72,4.89,68.5,SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG355925389.pdf,https://s3.amazonaws.com/lgdvideos/LG355925389.mp4
ROUND,G,VVS1,1.44,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,3369.99,4852.78,LG380974919,7.23,7.28,4.52,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974919.pdf,https://s3.amazonaws.com/lgdvideos/LG380974919.mp4
ROUND,H,VVS2,1.6,IGI,IDEAL,EXCELLENT,VERY GOOD,,-70.00,3090.00,4944.00,LG167513624,7.48,7.51,4.64,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG167513624.pdf,https://s3.amazonaws.com/lgdvideos/LG167513624.mp4
ROUND,G,SI1,1.67,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2945.00,4918.15,LG329856873,7.58,7.63,4.72,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG329856873.pdf,https://s3.amazonaws.com/lgdvideos/LG329856873.mp4
ROUND,H,VS2,1.69,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.99,2915.01,4926.37,LG371993137,7.53,7.57,4.8,57.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993137.pdf,https://s3.amazonaws.com/lgdvideos/LG371993137.mp4
ROUND,H,VS2,1.69,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.99,2915.01,4926.37,LG350869316,7.61,7.64,4.77,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350869316.pdf,https://s3.amazonaws.com/lgdvideos/LG350869316.mp4
ROUND,H,VS1,1.69,IGI,IDEAL,EXCELLENT,EXCELLENT,,-70.00,2940.00,4968.60,LG371993588,7.64,7.67,4.72,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993588.pdf,https://s3.amazonaws.com/lgdvideos/LG371993588.mp4
ROUND,G,SI1,1.68,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2945.00,4947.60,LG350868041,7.58,7.63,4.73,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350868041.pdf,https://s3.amazonaws.com/lgdvideos/LG350868041.mp4
ROUND,G,SI1,1.68,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2945.00,4947.60,LG371993074,7.72,7.77,4.65,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993074.pdf,https://s3.amazonaws.com/lgdvideos/LG371993074.mp4
ROUND,H,VS2,1.7,IGI,IDEAL,VERY GOOD,EXCELLENT,,-68.99,2915.01,4955.52,LG375923382,7.66,7.71,4.73,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375923382.pdf,https://s3.amazonaws.com/lgdvideos/LG375923382.mp4
ROUND,J,SI1,2.0,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2480.00,4960.00,LG296704599,7.96,7.99,5.07,57.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG296704599.pdf,https://s3.amazonaws.com/lgdvideos/LG296704599.mp4
ROUND,J,SI1,2.0,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2480.00,4960.00,LG310836221,8.07,8.11,4.98,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG310836221.pdf,https://s3.amazonaws.com/lgdvideos/LG310836221.mp4
ROUND,J,SI1,2.0,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2480.00,4960.00,LG371992943,7.97,8.0,5.06,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992943.pdf,https://s3.amazonaws.com/lgdvideos/LG371992943.mp4
ROUND,J,SI1,2.0,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2480.00,4960.00,LG371994403,8.0,8.03,5.02,57.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371994403.pdf,https://s3.amazonaws.com/lgdvideos/LG371994403.mp4
ROUND,J,SI1,2.0,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2480.00,4960.00,LG371994402,8.1,8.15,4.94,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371994402.pdf,https://s3.amazonaws.com/lgdvideos/LG371994402.mp4
ROUND,H,VS1,1.7,IGI,IDEAL,EXCELLENT,EXCELLENT,,-70.00,2940.00,4998.00,LG341804372,7.66,7.7,4.72,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG341804372.pdf,https://s3.amazonaws.com/lgdvideos/LG341804372.mp4
ROUND,I,SI1,1.92,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.00,2550.00,4896.00,LG286732809,7.99,8.04,4.91,57.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG286732809.pdf,            
ROUND,J,SI1,2.01,IGI,IDEAL,EXCELLENT,VERY GOOD,,-69.00,2480.00,4984.80,LG262785672,8.11,8.18,5.02,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG262785672.pdf,https://s3.amazonaws.com/lgdvideos/LG262785672.mp4
ROUND,H,VS1,1.71,IGI,IDEAL,EXCELLENT,EXCELLENT,,-70.00,2940.00,5027.40,LG375924007,7.65,7.7,4.77,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924007.pdf,https://s3.amazonaws.com/lgdvideos/LG375924007.mp4
ROUND,H,VS1,1.71,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-70.00,2940.00,5027.40,LG371993587,7.65,7.68,4.79,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993587.pdf,https://s3.amazonaws.com/lgdvideos/LG371993587.mp4
ROUND,G,VS2,1.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG350868088,7.26,7.27,4.58,56.5,SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350868088.pdf,https://s3.amazonaws.com/lgdvideos/LG350868088.mp4
ROUND,G,VS2,1.5,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG371992643,7.3,7.34,4.57,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992643.pdf,https://s3.amazonaws.com/lgdvideos/LG371992643.mp4
ROUND,G,VS2,1.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG371992644,7.26,7.3,4.63,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992644.pdf,https://s3.amazonaws.com/lgdvideos/LG371992644.mp4
ROUND,G,VS2,1.5,IGI,IDEAL,VERY GOOD,EXCELLENT,,-68.98,3349.97,5024.95,LG371992645,7.35,7.39,4.54,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992645.pdf,https://s3.amazonaws.com/lgdvideos/LG371992645.mp4
ROUND,G,VS2,1.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG371992624,7.37,7.42,4.47,61.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992624.pdf,https://s3.amazonaws.com/lgdvideos/LG371992624.mp4
ROUND,G,VS2,1.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG371992628,7.27,7.31,4.58,58.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992628.pdf,https://s3.amazonaws.com/lgdvideos/LG371992628.mp4
ROUND,G,VS2,1.5,IGI,EXCELLENT,VERY GOOD,VERY GOOD,,-68.98,3349.97,5024.95,LG371992642,7.18,7.26,4.6,57.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992642.pdf,https://s3.amazonaws.com/lgdvideos/LG371992642.mp4
ROUND,G,VS2,1.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG371992635,7.26,7.32,4.57,57.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992635.pdf,https://s3.amazonaws.com/lgdvideos/LG371992635.mp4
ROUND,G,VS2,1.5,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG371992618,7.32,7.36,4.54,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992618.pdf,            
ROUND,G,VS2,1.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG375920954,7.23,7.27,4.6,58.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375920954.pdf,https://s3.amazonaws.com/lgdvideos/LG375920954.mp4
ROUND,G,VS2,1.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG375920955,7.21,7.28,4.58,59.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375920955.pdf,https://s3.amazonaws.com/lgdvideos/LG375920955.mp4
ROUND,G,VS2,1.5,IGI,VERY GOOD,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG375920951,7.23,7.28,4.65,56.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375920951.pdf,https://s3.amazonaws.com/lgdvideos/LG375920951.mp4
ROUND,G,VS2,1.5,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG375920950,7.36,7.41,4.5,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375920950.pdf,https://s3.amazonaws.com/lgdvideos/LG375920950.mp4
ROUND,G,VS2,1.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,3349.97,5024.95,LG375920948,7.3,7.35,4.59,56.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375920948.pdf,https://s3.amazonaws.com/lgdvideos/LG375920948.mp4
ROUND,G,SI1,1.71,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2945.00,5035.95,LG375924234,7.63,7.66,4.79,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924234.pdf,https://s3.amazonaws.com/lgdvideos/LG375924234.mp4
ROUND,G,SI1,1.71,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2945.00,5035.95,LG341801661,7.67,7.72,4.8,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG341801661.pdf,            
ROUND,G,SI1,1.71,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2945.00,5035.95,LG350868979,7.62,7.68,4.79,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350868979.pdf,https://s3.amazonaws.com/lgdvideos/LG350868979.mp4
ROUND,I,SI1,1.95,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.00,2550.00,4972.50,LG310836975,7.94,7.97,5.04,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG310836975.pdf,            
ROUND,G,VS2,1.51,GCAL,EXCELLENT,VERY GOOD,EXCELLENT,,-68.98,3349.97,5058.45,290110189,7.31,7.35,4.57,58.0,MEDIUM - SL.THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL290110189.pdf,https://s3.amazonaws.com/lgdvideos/290110189.mp4
ROUND,G,VS2,1.51,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.98,3349.97,5058.45,LG375920947,7.34,7.4,4.56,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375920947.pdf,https://s3.amazonaws.com/lgdvideos/LG375920947.mp4
ROUND,J,SI1,2.05,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2480.00,5084.00,LG262785678,8.16,8.21,5.03,58.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG262785678.pdf,https://s3.amazonaws.com/lgdvideos/LG262785678.mp4
ROUND,F,SI1,1.64,IGI,IDEAL,VERY GOOD,EXCELLENT,,-69.00,3100.00,5084.00,LG314899883,7.63,7.67,4.62,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG314899883.pdf,https://s3.amazonaws.com/lgdvideos/LG314899883.mp4
ROUND,G,VS2,1.52,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.98,3349.97,5091.95,LG371993053,7.42,7.45,4.54,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993053.pdf,https://s3.amazonaws.com/lgdvideos/LG371993053.mp4
ROUND,G,VS2,1.52,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.98,3349.97,5091.95,LG375920952,7.33,7.39,4.6,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375920952.pdf,https://s3.amazonaws.com/lgdvideos/LG375920952.mp4
ROUND,G,VS1,1.5,IGI,IDEAL,EXCELLENT,EXCELLENT,,-70.00,3420.00,5130.00,LG380975690,7.29,7.34,4.55,57.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380975690.pdf,            
ROUND,G,VS1,1.5,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-70.00,3420.00,5130.00,LG234658307,7.26,7.29,4.59,56.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG234658307.pdf,https://s3.amazonaws.com/lgdvideos/LG234658307.mp4
ROUND,G,VS1,1.5,GCAL,EXCELLENT,EXCELLENT,VERY GOOD,,-70.00,3420.00,5130.00,290660026,7.29,7.35,4.58,59.0,MEDIUM - SL.THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL290660026.pdf,            
ROUND,H,VS2,1.75,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.99,2915.01,5101.27,LG371992470,7.71,7.76,4.81,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992470.pdf,https://s3.amazonaws.com/lgdvideos/LG371992470.mp4
PRINCESS,I,SI2,2.12,GCAL,EXCELLENT,VERY GOOD,VERY GOOD,,-66.94,2379.94,5045.48,273330053,6.83,6.8,4.92,69.0,SL.THICK - THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL273330053.pdf,https://s3.amazonaws.com/lgdvideos/273330053.mp4
ROUND,H,VS1,1.75,IGI,IDEAL,EXCELLENT,EXCELLENT,,-70.00,2940.00,5145.00,LG380974958,7.71,7.76,4.78,57.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974958.pdf,https://s3.amazonaws.com/lgdvideos/LG380974958.mp4
ROUND,E,VS1,1.42,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.99,3564.99,5062.28,LG375924278,7.18,7.22,4.48,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924278.pdf,https://s3.amazonaws.com/lgdvideos/LG375924278.mp4
PRINCESS,H,VS1,1.94,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,2609.97,5063.35,LG355925387,6.71,6.65,4.81,70.5,THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG355925387.pdf,https://s3.amazonaws.com/lgdvideos/LG355925387.mp4
ROUND,G,VS2,1.53,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,3349.97,5125.45,LG365964033,7.37,7.4,4.61,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365964033.pdf,https://s3.amazonaws.com/lgdvideos/LG365964033.mp4
